DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Crm Cd,Vict Age,Premis Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
201918286,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1450,19,Mission,1966,510,0,STREET,510,9200    WOODMAN                      AV,,34.2386,-118.4464
201909810,05/15/2020 12:00:00 AM,05/15/2020 12:00:00 AM,2330,19,Mission,1966,626,22,CONDOMINIUM/TOWNHOUSE,626,9300    VAN NUYS                     BL,,34.2391,-118.4502
201313890,07/13/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1545,13,Newton,1325,624,18,SINGLE FAMILY DWELLING,624,HOOPER                       AV,28TH                         ST,34.015,-118.2515
201405344,01/23/2020 12:00:00 AM,01/23/2020 12:00:00 AM,2035,14,Pacific,1431,624,74,SIDEWALK,624,CALIFORNIA,ABBOT KINNEY,33.988,-118.4703
201412999,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2100,14,Pacific,1483,341,24,HOTEL,341,8600    LINCOLN                      BL,,33.9568,-118.429
201413171,07-02-2020 0.00,06/30/2020 12:00:00 AM,800,14,Pacific,1444,330,37,PARKING UNDERGROUND/BUILDING,330,13600    MARINA POINTE                DR,,33.9849,-118.4445
201614810,11/16/2020 12:00:00 AM,11/16/2020 12:00:00 AM,1500,16,Foothill,1633,354,30,STREET,354,TERRA BELLA,DRONFIELD,34.2725,-118.3988
211204695,11/16/2020 12:00:00 AM,11/16/2020 12:00:00 AM,1025,12,77th Street,1265,354,50,SINGLE FAMILY DWELLING,354,1400 W  82ND                         ST,,33.9646,-118.3003
201518886,12/21/2020 12:00:00 AM,12/14/2020 12:00:00 AM,1200,15,N Hollywood,1559,662,54,CYBERSPACE,662,4600    TALOFA                       AV,,34.154,-118.3517
201809295,04-08-2020 0.00,04-08-2020 0.00,605,18,Southeast,1802,510,0,DRIVEWAY,510,100 W  88TH                         ST,,33.9572,-118.2739
201912750,07/30/2020 12:00:00 AM,07/29/2020 12:00:00 AM,2100,19,Mission,1913,480,41,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),480,13400    GLENOAKS                     BL,,34.3089,-118.4613
201513151,07/27/2020 12:00:00 AM,04-05-2020 0.00,2100,15,N Hollywood,1519,330,33,STREET,330,6700 N  CLYBOURN                     AV,,34.1922,-118.3637
202108135,04-10-2020 0.00,04-10-2020 0.00,400,21,Topanga,2187,510,0,STREET,510,4900    NOFRAL                       RD,,34.1585,-118.5917
201612337,08/27/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1200,16,Foothill,1685,330,42,STREET,330,8200 N  LANKERSHIM                   BL,,34.2193,-118.3878
201613811,10-10-2020 0.00,08/29/2020 12:00:00 AM,340,16,Foothill,1699,330,52,STREET,330,7600    GREG                         AV,,34.2095,-118.3519
201314695,07/29/2020 12:00:00 AM,07/27/2020 12:00:00 AM,1430,13,Newton,1333,740,0,OTHER BUSINESS,740,3000    MAPLE                        AV,,34.0199,-118.2677
201608385,04/23/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1300,16,Foothill,1682,510,0,STREET,510,8600    RINCON                       AV,,34.2267,-118.3965
202018227,12-10-2020 0.00,10/23/2020 12:00:00 AM,1300,20,Olympic,2024,440,27,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",440,600 S  ARDMORE                      AV,,34.0617,-118.3016
201909937,05/17/2020 12:00:00 AM,05/17/2020 12:00:00 AM,2030,19,Mission,1995,901,30,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",901,14700    STRATHERN                    ST,,34.2161,-118.4536
201317845,10-02-2020 0.00,09/30/2020 12:00:00 AM,2200,13,Newton,1373,626,39,GARAGE/CARPORT,626,AVALON                       BL,52ND                         PL,33.995,-118.2652
201708106,04-12-2020 0.00,04-08-2020 0.00,1315,17,Devonshire,1735,510,0,STREET,510,17300    CHATSWORTH                   ST,,34.2684,-118.5149
201918319,12/20/2020 12:00:00 AM,12/20/2020 12:00:00 AM,1830,19,Mission,1907,745,22,AUTO SUPPLY STORE*,745,13400    HUBBARD                      ST,,34.3117,-118.4255
201815949,08/21/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1000,18,Southeast,1881,662,28,SINGLE FAMILY DWELLING,662,500 W  156TH                        ST,,33.8898,-118.2843
201704704,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,500,17,Devonshire,1761,330,38,STREET,330,9600    ANDORA                       AV,,34.2458,-118.6238
202107360,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1005,21,Topanga,2187,210,35,MARKET,210,21900    VENTURA                      BL,,34.1685,-118.6038
202104755,01/17/2020 12:00:00 AM,01/17/2020 12:00:00 AM,840,21,Topanga,2142,956,40,STREET,956,23400    KITTRIDGE                    ST,,34.1907,-118.6366
201904785,01/19/2020 12:00:00 AM,01/19/2020 12:00:00 AM,120,19,Mission,1902,230,39,STREET,230,DRONFIELD                    AV,COBALT                       ST,34.321,-118.4542
202009553,05-09-2020 0.00,05-09-2020 0.00,1920,20,Olympic,2013,624,47,SIDEWALK,624,100 S  OXFORD                       AV,,34.0737,-118.3079
201911235,06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,2157,19,Mission,1981,230,23,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",230,8500 N  SEPULVEDA                    BL,,34.2267,-118.4704
211212001,05-10-2021 0.00,12/26/2020 12:00:00 AM,1730,12,77th Street,1203,354,76,SINGLE FAMILY DWELLING,354,1500 W  48TH                         ST,,34.0001,-118.3057
201912249,07/17/2020 12:00:00 AM,07/17/2020 12:00:00 AM,2050,19,Mission,1969,930,27,SIDEWALK,930,TERRA BELLA                  ST,SHARP                        AV,34.2504,-118.4291
201909710,05-12-2020 0.00,05-07-2020 0.00,2000,19,Mission,1908,331,61,STREET,331,13000    TRIPOLI                      AV,,34.3072,-118.4155
201406698,02/16/2020 12:00:00 AM,01/14/2020 12:00:00 AM,1730,14,Pacific,1483,510,0,PARKING UNDERGROUND/BUILDING,510,8700    PERSHING                     DR,,33.9547,-118.4413
201404346,01-02-2020 0.00,01-01-2020 0.00,1500,14,Pacific,1494,440,63,TRANSPORTATION FACILITY (AIRPORT),440,700    WORLD                        WY,,33.9432,-118.4013
201607285,03/20/2020 12:00:00 AM,03/20/2020 12:00:00 AM,2130,16,Foothill,1698,310,39,OTHER BUSINESS,310,7800    LEDGE                        AV,,34.2118,-118.3575
201614372,11-01-2020 0.00,09/27/2020 12:00:00 AM,2117,16,Foothill,1633,354,43,SINGLE FAMILY DWELLING,354,11900    FOOTHILL                     BL,,34.2749,-118.3955
201707846,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,2130,17,Devonshire,1775,761,29,SINGLE FAMILY DWELLING,624,9200    JELLICO                      AV,,34.2377,-118.5189
201910202,05/25/2020 12:00:00 AM,05/24/2020 12:00:00 AM,2100,19,Mission,1944,510,0,PARKING LOT,510,10900    LAUREL CANYON                BL,,34.2689,-118.4429
201508229,03/31/2020 12:00:00 AM,03/31/2020 12:00:00 AM,1345,15,N Hollywood,1539,510,0,STREET,510,5600    DANNY                        AV,,34.1758,-118.3643
201819820,10/31/2020 12:00:00 AM,10/31/2020 12:00:00 AM,530,18,Southeast,1821,740,32,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",740,600 W  97TH                         ST,,33.9483,-118.2848
201812809,06/19/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1515,18,Southeast,1801,310,38,SINGLE FAMILY DWELLING,310,800 W  93RD                         ST,,33.9519,-118.2901
201913686,08/24/2020 12:00:00 AM,08/23/2020 12:00:00 AM,2230,19,Mission,1998,624,38,SINGLE FAMILY DWELLING,624,8100    LENNOX                       AV,,34.2189,-118.4454
202114664,10-09-2020 0.00,10-09-2020 0.00,1025,21,Topanga,2136,625,33,DRIVEWAY,625,21600    VALERIO                      ST,,34.2047,-118.6009
201615563,12-11-2020 0.00,11/25/2020 12:00:00 AM,1200,16,Foothill,1677,341,34,SINGLE FAMILY DWELLING,341,8300    GLENCREST                    DR,,34.2216,-118.357
201710852,07-07-2020 0.00,07-05-2020 0.00,825,17,Devonshire,1767,440,0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",440,18400    PLUMMER                      ST,,34.2428,-118.5345
201612272,08/25/2020 12:00:00 AM,08/25/2020 12:00:00 AM,600,16,Foothill,1651,210,55,SINGLE FAMILY DWELLING,210,13000    DEBELL                       ST,,34.2411,-118.4173
201319475,11-04-2020 0.00,10/30/2020 12:00:00 AM,2300,13,Newton,1307,510,51,PARKING LOT,510,700 S  CENTRAL                      AV,,34.0363,-118.2415
201511557,06/19/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1900,15,N Hollywood,1526,626,34,SINGLE FAMILY DWELLING,626,11500    ERWIN                        ST,,34.183,-118.3834
201515145,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,100,15,N Hollywood,1539,740,26,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",740,5900    CAHUENGA                     BL,,34.1778,-118.3616
202113611,09-08-2020 0.00,09-08-2020 0.00,1700,21,Topanga,2155,310,26,SINGLE FAMILY DWELLING,310,6100    NEVADA                       AV,,34.1809,-118.6089
201908841,04/18/2020 12:00:00 AM,04/17/2020 12:00:00 AM,1650,19,Mission,1972,230,56,STREET,230,NOBLE                        AV,RAYEN                        ST,34.2329,-118.4611
201706411,02/25/2020 12:00:00 AM,02/24/2020 12:00:00 AM,1945,17,Devonshire,1777,354,49,SINGLE FAMILY DWELLING,354,9300    MONOGRAM                     AV,,34.2394,-118.4927
201713345,09/16/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1230,17,Devonshire,1775,341,0,SIDEWALK,341,WHITE OAK                    AV,NORDHOFF                     ST,34.2358,-118.52
202105273,01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,615,21,Topanga,2104,626,29,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",626,8900    TOPANGA CANYON               BL,,34.2315,-118.6029
201318673,10/19/2020 12:00:00 AM,10-08-2020 0.00,150,13,Newton,1333,648,0,TRASH CAN/TRASH DUMPSTER,648,1000 E  28TH                         ST,,34.0168,-118.2558
201808150,03-12-2020 0.00,03-12-2020 0.00,1145,18,Southeast,1829,230,37,SINGLE FAMILY DWELLING,230,2200 E  97TH                         ST,,33.9483,-118.2329
201707915,04-03-2020 0.00,04-02-2020 0.00,1900,17,Devonshire,1756,330,27,STREET,330,17600    LASSEN                       ST,,34.254,-118.5128
201911734,07-02-2020 0.00,07-01-2020 0.00,1552,19,Mission,1987,440,18,SINGLE FAMILY DWELLING,440,13800    ROSCOE                       BL,,34.2269,-118.4394
201409677,04/16/2020 12:00:00 AM,03/18/2020 12:00:00 AM,800,14,Pacific,1488,668,0,OTHER BUSINESS,668,8700    BELLANCA                     AV,,33.9587,-118.3805
241510629,05/17/2024 12:00:00 AM,07-01-2020 0.00,1345,15,N Hollywood,1525,354,38,SINGLE FAMILY DWELLING,354,6300    SIMPSON                      AV,,34.1849,-118.3889
201714996,11-03-2020 0.00,11-03-2020 0.00,150,17,Devonshire,1764,331,33,STREET,331,19500    ROMAR                        ST,,34.2546,-118.5594
201900639,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,1750,19,Mission,1963,888,52,BALCONY*,888,9500    VAN NUYS                     BL,,34.2427,-118.4502
202013609,08/19/2020 12:00:00 AM,08/18/2020 12:00:00 AM,2300,20,Olympic,2069,310,0,OTHER BUSINESS,310,2200 W  PICO                         BL,,34.0499,-118.2879
202109938,05/29/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1600,21,Topanga,2137,420,0,DRIVEWAY,420,7400    KELVIN                       AV,,34.2047,-118.5863
201315903,08/23/2020 12:00:00 AM,08/23/2020 12:00:00 AM,415,13,Newton,1395,220,26,STREET,220,67TH,SAN PEDRO,33.9788,-118.2696
201313618,07-09-2020 0.00,07-08-2020 0.00,1200,13,Newton,1385,520,0,STREET,520,AVALON,GAGE,33.9825,-118.2652
201409035,03/28/2020 12:00:00 AM,03/28/2020 12:00:00 AM,730,14,Pacific,1434,740,39,SINGLE FAMILY DWELLING,740,3500    GREENWOOD                    AV,,34.0059,-118.447
201604220,01-07-2020 0.00,01-05-2020 0.00,1500,16,Foothill,1668,626,26,STREET,626,7600    THOUSAND OAKS                DR,,34.252,-118.298
201506813,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1,15,N Hollywood,1548,624,34,STREET,624,11300    CHANDLER                     BL,,34.1681,-118.3773
212111393,07/14/2021 12:00:00 AM,08/27/2020 12:00:00 AM,800,21,Topanga,2156,354,64,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",354,6200    OWENSMOUTH                   AV,,34.1829,-118.6015
201315025,08-05-2020 0.00,08-05-2020 0.00,345,13,Newton,1309,740,0,"VEHICLE, PASSENGER/TRUCK",740,1100    LAWRENCE                     ST,,34.0303,-118.2367
212006021,02/26/2021 12:00:00 AM,04-01-2020 0.00,1200,20,Olympic,2035,763,32,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",763,700 S  MARIPOSA                     AV,,34.0577,-118.2987
211517607,12/31/2020 12:00:00 AM,10/23/2020 12:00:00 AM,955,15,N Hollywood,1569,354,54,BANK,354,10000    RIVERSIDE                    DR,,34.1522,-118.3496
201417790,09/25/2020 12:00:00 AM,09/23/2020 12:00:00 AM,1400,14,Pacific,1433,626,30,SINGLE FAMILY DWELLING,237,2100    PENMAR                       AV,,33.9986,-118.454
201317069,09/16/2020 12:00:00 AM,09/15/2020 12:00:00 AM,1430,13,Newton,1377,745,0,"VEHICLE, PASSENGER/TRUCK",745,5700    COMPTON                      AV,,33.9902,-118.2478
201805635,01/31/2020 12:00:00 AM,01/31/2020 12:00:00 AM,800,18,Southeast,1824,331,0,STREET,331,CLOVIS,CENTURY,33.9457,-118.2565
211512995,08-10-2021 0.00,08-10-2020 0.00,1,15,N Hollywood,1525,354,48,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",354,11800    GILMORE                      ST,,34.1875,-118.39
202015675,10-09-2020 0.00,10-08-2020 0.00,1700,20,Olympic,2063,662,23,STREET,662,12TH                         ST,WESTERN                      AV,34.049,-118.3074
201613756,10-12-2020 0.00,10-12-2020 0.00,220,16,Foothill,1653,341,0,AUTO SUPPLY STORE*,341,9900    SAN FERNANDO                 RD,,34.2504,-118.4054
231221370,10-11-2023 0.00,03/20/2020 12:00:00 AM,1000,12,77th Street,1259,354,37,SINGLE FAMILY DWELLING,354,7500 S  SAN PEDRO                    ST,,33.9722,-118.2696
201315967,08/24/2020 12:00:00 AM,08/24/2020 12:00:00 AM,1120,13,Newton,1313,442,0,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",442,400 E  WASHINGTON                   BL,,34.0289,-118.2602
201715637,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,1900,17,Devonshire,1721,761,54,PARK/PLAYGROUND,761,VALLEY CIRCLE,GERMAIN,34.2661,-118.6153
201709263,05/19/2020 12:00:00 AM,05/19/2020 12:00:00 AM,1500,17,Devonshire,1708,343,0,OTHER BUSINESS,343,11900    BALBOA                       BL,,34.2873,-118.5021
201811894,05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,2215,18,Southeast,1844,624,12,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",624,10900    AVALON                       BL,,33.9373,-118.2652
201916455,10/30/2020 12:00:00 AM,10-05-2020 0.00,913,19,Mission,1963,341,42,"PORCH, RESIDENTIAL",341,9500    SYLMAR                       AV,,34.2427,-118.4481
201422108,12/24/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1800,14,Pacific,1431,440,50,STREET,440,SPEEDWAY,20TH,33.985,-118.4715
221016479,11/14/2022 12:00:00 AM,07/24/2020 12:00:00 AM,1500,10,West Valley,1017,761,59,SIDEWALK,761,SHERMAN                      WY,ENCINO,34.2012,-118.5133
202007403,03-12-2020 0.00,03-10-2020 0.00,1500,20,Olympic,2071,745,53,"VEHICLE, PASSENGER/TRUCK",745,1500 S  SAINT ANDREWS                PL,,34.0454,-118.3116
201615824,12/19/2020 12:00:00 AM,12/19/2020 12:00:00 AM,300,16,Foothill,1601,310,72,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),310,12900    VAUGHN                       ST,,34.2877,-118.4142
201405100,01/20/2020 12:00:00 AM,01/20/2020 12:00:00 AM,100,14,Pacific,1479,510,0,STREET,510,8300    RAMSGATE                     AV,,33.9635,-118.3829
202007574,03/15/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1830,20,Olympic,2017,230,21,PARKING LOT,230,100 S  VERMONT                      AV,,34.0709,-118.2941
202017868,12-01-2020 0.00,12-01-2020 0.00,1500,20,Olympic,2055,350,60,OTHER BUSINESS,341,2600 W  PICO                         BL,,34.0509,-118.2979
201310646,05-09-2020 0.00,05-09-2020 0.00,1200,13,Newton,1317,740,31,"VEHICLE, PASSENGER/TRUCK",740,NAOMI,OLYMPIC,34.0293,-118.2427
201810816,05-09-2020 0.00,05-09-2020 0.00,40,18,Southeast,1842,510,20,GAS STATION,510,IMPERIAL                     HY,MAIN                         ST,33.931,-118.2739
201315074,08-06-2020 0.00,08-05-2020 0.00,2330,13,Newton,1393,510,0,STREET,510,7000 S  MAIN                         ST,,33.9786,-118.2761
201500933,08/20/2020 12:00:00 AM,08/20/2020 12:00:00 AM,730,15,N Hollywood,1548,230,45,STREET,230,HOLLYWOOD                    FY,CHANDLER                     ST,34.1667,-118.3702
202113721,09-11-2020 0.00,09-11-2020 0.00,2030,21,Topanga,2136,230,36,STREET,230,21900    SHERMAN                      WY,,34.2047,-118.5994
201412741,06/24/2020 12:00:00 AM,06/23/2020 12:00:00 AM,1400,14,Pacific,1432,510,0,STREET,510,700    MILWOOD                      AV,,33.9925,-118.4635
202015417,10-02-2020 0.00,10-02-2020 0.00,1400,20,Olympic,2013,740,58,"VEHICLE, PASSENGER/TRUCK",740,100 S  HOBART                       BL,,34.0726,-118.3073
201916783,11-11-2020 0.00,11-06-2020 0.00,1600,19,Mission,1907,341,45,SINGLE FAMILY DWELLING,341,13200    WHEELER                      AV,,34.3101,-118.424
201914191,09-05-2020 0.00,09-05-2020 0.00,1830,19,Mission,1954,410,63,DRIVEWAY,410,15000    GERMAIN                      ST,,34.2621,-118.4586
211104066,12/30/2020 12:00:00 AM,10/19/2020 12:00:00 AM,1830,11,Northeast,1137,354,35,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",354,300 N  AVENUE 52,,34.1085,-118.2011
201417979,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,1855,14,Pacific,1441,480,30,BEACH,480,VENICE,OCEAN FRONT                  WK,33.9839,-118.4706
202016955,11-10-2020 0.00,11-09-2020 0.00,2200,20,Olympic,2039,330,24,STREET,330,WILSHIRE                     BL,VIRGIL                       AV,34.0618,-118.2871
201516785,10/26/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1,15,N Hollywood,1557,956,49,SINGLE FAMILY DWELLING,956,4800    WILLOW CREST                 AV,,34.1577,-118.3626
201317696,09/29/2020 12:00:00 AM,09/27/2020 12:00:00 AM,1600,13,Newton,1377,740,0,"VEHICLE, PASSENGER/TRUCK",740,5700    FORTUNA                      ST,,33.9912,-118.2456
201805416,01/26/2020 12:00:00 AM,01/26/2020 12:00:00 AM,1700,18,Southeast,1836,440,55,SINGLE FAMILY DWELLING,440,1400 E  107TH                        ST,,33.9388,-118.2499
201420144,11-12-2020 0.00,11-12-2020 0.00,1300,14,Pacific,1407,510,0,STREET,510,DUNN                         DR,S  VENICE                       BL,34.0229,-118.3995
202018404,12/15/2020 12:00:00 AM,12/15/2020 12:00:00 AM,510,20,Olympic,2004,330,37,STREET,330,4800    CLINTON                      ST,,34.0817,-118.308
201517873,11/20/2020 12:00:00 AM,11/20/2020 12:00:00 AM,1135,15,N Hollywood,1551,331,73,PARKING LOT,331,LAUREL CANYON,RIVERSIDE,34.1576,-118.3965
201418301,09/28/2020 12:00:00 AM,09/25/2020 12:00:00 AM,1400,14,Pacific,1483,341,0,CONSTRUCTION SITE,341,9100    LOYOLA                       BL,,33.9573,-118.4178
201704676,01/16/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1915,17,Devonshire,1796,442,0,DRUG STORE,442,9000    BALBOA                       BL,,34.234,-118.5025
202009727,05/13/2020 12:00:00 AM,05/13/2020 12:00:00 AM,315,20,Olympic,2093,740,0,GAS STATION,740,1900 W  WASHINGTON                   BL,,34.04,-118.3003
202116077,11/17/2020 12:00:00 AM,11/16/2020 12:00:00 AM,1830,21,Topanga,2177,330,44,PARKING UNDERGROUND/BUILDING,330,21500    BURBANK                      BL,,34.1733,-118.599
201312414,06-02-2020 0.00,06-01-2020 0.00,1300,13,Newton,1333,354,58,CYBERSPACE,354,2800    STANFORD                     AV,,34.019,-118.2606
201813554,07-03-2020 0.00,07-03-2020 0.00,1930,18,Southeast,1824,230,20,STREET,230,900 E  97TH                         ST,,33.9484,-118.2587
202106837,03-03-2020 0.00,02/25/2020 12:00:00 AM,1100,21,Topanga,2143,341,35,OTHER BUSINESS,341,22800    VICTORY                      BL,,34.1864,-118.6234
201908315,03/31/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1300,19,Mission,1954,420,27,PARKING LOT,420,10300 N  SEPULVEDA                    BL,,34.2573,-118.4674
202113795,09/15/2020 12:00:00 AM,09/14/2020 12:00:00 AM,2345,21,Topanga,2156,510,0,PARKING LOT,510,21800    VICTORY                      BL,,34.1874,-118.6034
201409546,04/13/2020 12:00:00 AM,04-09-2020 0.00,2150,14,Pacific,1415,440,37,MAIL BOX,440,LAKE,FREDERICK,33.9999,-118.462
201818718,10-12-2020 0.00,10-12-2020 0.00,1725,18,Southeast,1826,230,27,STREET,230,103RD                        ST,COMPTON                      AV,33.9432,-118.2462
201413916,07/17/2020 12:00:00 AM,07/16/2020 12:00:00 AM,1700,14,Pacific,1446,420,0,STREET,420,3900    INGLEWOOD                    BL,,34.0037,-118.427
201811398,05/15/2020 12:00:00 AM,05/15/2020 12:00:00 AM,745,18,Southeast,1849,330,49,STREET,330,E  114TH                        ST,WILMINGTON                   AV,33.9315,-118.239
201911028,06/16/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1300,19,Mission,1975,442,0,WAREHOUSE,442,9000    WOODMAN                      AV,,34.2342,-118.4436
202012613,07/26/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1200,20,Olympic,2002,440,25,STREET,440,4800    ELMWOOD                      AV,,34.0783,-118.3135
